ANYO;MES;COD_PROV;DESC_PROV;COD_MUN;DESC_MUN;COD_NIVEL;DESC_NIVEL;DEMANDANTES
2017;3;46;VALENCIA;5;ALAQUAS;41;ENSEÑANZAS PARA LA FORMACIÓN E INSERCIÓN LABORAL QUE PRECISAN DE UNA TITULACIÓN DE ESTUDIOS SECUNDARIOS DE 2ª ETAPA PARA SU REALIZACIÓN (MÁS DE 300 HORAS).;2
2017;3;46;VALENCIA;5;ALAQUAS;51;ENSEÑANZAS DE GRADO SUPERIOR DE FORMACIÓN PROFESIONAL ESPECÍFICA Y EQUIVALENTES, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;159
2017;3;46;VALENCIA;5;ALAQUAS;52;TÍTULOS PROPIOS DE LAS UNIVERSIDADES Y OTRAS ENSEÑANZAS QUE PRECISAN DEL TÍTULO DE BACHILLER (2 Y MÁS AÑOS).;1
2017;3;46;VALENCIA;5;ALAQUAS;54;ENSEÑANZAS UNIVERSITARIAS DE PRIMER CICLO Y EQUIVALENTES O PERSONAS QUE HAN APROBADO 3 CURSOS COMPLETOS DE UNA LICENCIATURA O CRÉDITOS EQUIVALENTES (DIPLOMADOS);55
2017;3;46;VALENCIA;5;ALAQUAS;55;ENSEÑANZAS UNIVERSITARIAS DE 1 ER Y 2º CICLO, DE SÓLO SEGUNDO CICLO Y EQUIVALENTES (LICENCIADOS);61
2017;3;46;VALENCIA;5;ALAQUAS;56;ESTUDIOS OFICIALES DE ESPECIALIZACIÓN PROFESIONAL.;1
2017;3;46;VALENCIA;5;ALAQUAS;59;ENSEÑANZAS UNIVERSITARIAS DE GRADO;21
2017;3;46;VALENCIA;5;ALAQUAS;60;ENSEÑANZAS UNIVERSITARIAS OFICIALES DE MÁSTER;20
2017;3;46;VALENCIA;5;ALAQUAS;80;SIN ESTUDIOS;4
2017;3;46;VALENCIA;6;ALBAIDA;11;ESTUDIOS PRIMARIOS INCOMPLETOS;7
2017;3;46;VALENCIA;6;ALBAIDA;12;ESTUDIOS PRIMARIOS COMPLETOS;11
2017;3;46;VALENCIA;6;ALBAIDA;22;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA SIN TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;235
2017;3;46;VALENCIA;6;ALBAIDA;23;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA CON TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;98
2017;3;46;VALENCIA;6;ALBAIDA;32;ENSEÑANZAS DE BACHILLERATO;25
2017;3;46;VALENCIA;6;ALBAIDA;33;ENSEÑANZAS DE GRADO MEDIO DE FORMACIÓN PROFESIONAL ESPECÍFICA, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;37
2017;3;46;VALENCIA;6;ALBAIDA;51;ENSEÑANZAS DE GRADO SUPERIOR DE FORMACIÓN PROFESIONAL ESPECÍFICA Y EQUIVALENTES, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;20
2017;3;46;VALENCIA;6;ALBAIDA;54;ENSEÑANZAS UNIVERSITARIAS DE PRIMER CICLO Y EQUIVALENTES O PERSONAS QUE HAN APROBADO 3 CURSOS COMPLETOS DE UNA LICENCIATURA O CRÉDITOS EQUIVALENTES (DIPLOMADOS);11
2017;3;46;VALENCIA;6;ALBAIDA;55;ENSEÑANZAS UNIVERSITARIAS DE 1 ER Y 2º CICLO, DE SÓLO SEGUNDO CICLO Y EQUIVALENTES (LICENCIADOS);11
2017;3;46;VALENCIA;6;ALBAIDA;59;ENSEÑANZAS UNIVERSITARIAS DE GRADO;7
2017;3;46;VALENCIA;6;ALBAIDA;60;ENSEÑANZAS UNIVERSITARIAS OFICIALES DE MÁSTER;3
2017;3;46;VALENCIA;6;ALBAIDA;80;SIN ESTUDIOS;2
2017;3;46;VALENCIA;7;ALBAL;11;ESTUDIOS PRIMARIOS INCOMPLETOS;29
2017;3;46;VALENCIA;7;ALBAL;12;ESTUDIOS PRIMARIOS COMPLETOS;30
2017;3;46;VALENCIA;7;ALBAL;21;PROGRAMAS PARA LA FORMACIÓN E INSERCIÓN LABORAL QUE NO PRECISAN DE UNA TITULACIÓN ACADÉMICA DE LA 1ª ETAPA DE SECUNDARIA PARA SU REALIZACIÓN (MÁS DE 300 HORAS).;9
2017;3;46;VALENCIA;7;ALBAL;22;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA SIN TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;814
2017;3;46;VALENCIA;7;ALBAL;23;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA CON TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;277
2017;3;46;VALENCIA;7;ALBAL;32;ENSEÑANZAS DE BACHILLERATO;58
2017;3;46;VALENCIA;7;ALBAL;33;ENSEÑANZAS DE GRADO MEDIO DE FORMACIÓN PROFESIONAL ESPECÍFICA, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;108
2017;3;46;VALENCIA;7;ALBAL;41;ENSEÑANZAS PARA LA FORMACIÓN E INSERCIÓN LABORAL QUE PRECISAN DE UNA TITULACIÓN DE ESTUDIOS SECUNDARIOS DE 2ª ETAPA PARA SU REALIZACIÓN (MÁS DE 300 HORAS).;0
2017;3;46;VALENCIA;7;ALBAL;51;ENSEÑANZAS DE GRADO SUPERIOR DE FORMACIÓN PROFESIONAL ESPECÍFICA Y EQUIVALENTES, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;85
2017;3;46;VALENCIA;7;ALBAL;54;ENSEÑANZAS UNIVERSITARIAS DE PRIMER CICLO Y EQUIVALENTES O PERSONAS QUE HAN APROBADO 3 CURSOS COMPLETOS DE UNA LICENCIATURA O CRÉDITOS EQUIVALENTES (DIPLOMADOS);35
2017;3;46;VALENCIA;7;ALBAL;55;ENSEÑANZAS UNIVERSITARIAS DE 1 ER Y 2º CICLO, DE SÓLO SEGUNDO CICLO Y EQUIVALENTES (LICENCIADOS);40
2017;3;46;VALENCIA;7;ALBAL;59;ENSEÑANZAS UNIVERSITARIAS DE GRADO;9
2017;3;46;VALENCIA;7;ALBAL;60;ENSEÑANZAS UNIVERSITARIAS OFICIALES DE MÁSTER;6
2017;3;46;VALENCIA;7;ALBAL;80;SIN ESTUDIOS;6
2017;3;46;VALENCIA;8;ALBALAT DE LA RIBERA;12;ESTUDIOS PRIMARIOS COMPLETOS;4
2017;3;46;VALENCIA;8;ALBALAT DE LA RIBERA;21;PROGRAMAS PARA LA FORMACIÓN E INSERCIÓN LABORAL QUE NO PRECISAN DE UNA TITULACIÓN ACADÉMICA DE LA 1ª ETAPA DE SECUNDARIA PARA SU REALIZACIÓN (MÁS DE 300 HORAS).;0
2017;3;46;VALENCIA;8;ALBALAT DE LA RIBERA;22;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA SIN TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;144
2017;3;46;VALENCIA;8;ALBALAT DE LA RIBERA;23;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA CON TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;43
2017;3;46;VALENCIA;8;ALBALAT DE LA RIBERA;32;ENSEÑANZAS DE BACHILLERATO;13
2017;3;46;VALENCIA;8;ALBALAT DE LA RIBERA;33;ENSEÑANZAS DE GRADO MEDIO DE FORMACIÓN PROFESIONAL ESPECÍFICA, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;14
2017;3;46;VALENCIA;8;ALBALAT DE LA RIBERA;51;ENSEÑANZAS DE GRADO SUPERIOR DE FORMACIÓN PROFESIONAL ESPECÍFICA Y EQUIVALENTES, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;24
2017;3;46;VALENCIA;8;ALBALAT DE LA RIBERA;54;ENSEÑANZAS UNIVERSITARIAS DE PRIMER CICLO Y EQUIVALENTES O PERSONAS QUE HAN APROBADO 3 CURSOS COMPLETOS DE UNA LICENCIATURA O CRÉDITOS EQUIVALENTES (DIPLOMADOS);7
2017;3;46;VALENCIA;8;ALBALAT DE LA RIBERA;55;ENSEÑANZAS UNIVERSITARIAS DE 1 ER Y 2º CICLO, DE SÓLO SEGUNDO CICLO Y EQUIVALENTES (LICENCIADOS);11
2017;3;46;VALENCIA;8;ALBALAT DE LA RIBERA;59;ENSEÑANZAS UNIVERSITARIAS DE GRADO;4
2017;3;46;VALENCIA;8;ALBALAT DE LA RIBERA;60;ENSEÑANZAS UNIVERSITARIAS OFICIALES DE MÁSTER;2
2017;3;46;VALENCIA;9;ALBALAT DELS SORELLS;11;ESTUDIOS PRIMARIOS INCOMPLETOS;3
2017;3;46;VALENCIA;9;ALBALAT DELS SORELLS;12;ESTUDIOS PRIMARIOS COMPLETOS;8
2017;3;46;VALENCIA;9;ALBALAT DELS SORELLS;22;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA SIN TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;122
2017;3;46;VALENCIA;9;ALBALAT DELS SORELLS;23;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA CON TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;58
2017;3;46;VALENCIA;9;ALBALAT DELS SORELLS;32;ENSEÑANZAS DE BACHILLERATO;22
2017;3;46;VALENCIA;9;ALBALAT DELS SORELLS;33;ENSEÑANZAS DE GRADO MEDIO DE FORMACIÓN PROFESIONAL ESPECÍFICA, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;25
2017;3;46;VALENCIA;9;ALBALAT DELS SORELLS;51;ENSEÑANZAS DE GRADO SUPERIOR DE FORMACIÓN PROFESIONAL ESPECÍFICA Y EQUIVALENTES, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;18
2017;3;46;VALENCIA;9;ALBALAT DELS SORELLS;54;ENSEÑANZAS UNIVERSITARIAS DE PRIMER CICLO Y EQUIVALENTES O PERSONAS QUE HAN APROBADO 3 CURSOS COMPLETOS DE UNA LICENCIATURA O CRÉDITOS EQUIVALENTES (DIPLOMADOS);8
2017;3;46;VALENCIA;9;ALBALAT DELS SORELLS;55;ENSEÑANZAS UNIVERSITARIAS DE 1 ER Y 2º CICLO, DE SÓLO SEGUNDO CICLO Y EQUIVALENTES (LICENCIADOS);15
2017;3;46;VALENCIA;9;ALBALAT DELS SORELLS;59;ENSEÑANZAS UNIVERSITARIAS DE GRADO;5
2017;3;46;VALENCIA;9;ALBALAT DELS SORELLS;60;ENSEÑANZAS UNIVERSITARIAS OFICIALES DE MÁSTER;0
2017;3;46;VALENCIA;9;ALBALAT DELS SORELLS;80;SIN ESTUDIOS;1
2017;3;46;VALENCIA;10;ALBALAT DELS TARONGERS;11;ESTUDIOS PRIMARIOS INCOMPLETOS;0
2017;3;46;VALENCIA;10;ALBALAT DELS TARONGERS;22;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA SIN TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;35
2017;3;46;VALENCIA;10;ALBALAT DELS TARONGERS;23;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA CON TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;24
2017;3;46;VALENCIA;10;ALBALAT DELS TARONGERS;32;ENSEÑANZAS DE BACHILLERATO;2
2017;3;46;VALENCIA;10;ALBALAT DELS TARONGERS;33;ENSEÑANZAS DE GRADO MEDIO DE FORMACIÓN PROFESIONAL ESPECÍFICA, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;12
2017;3;46;VALENCIA;10;ALBALAT DELS TARONGERS;51;ENSEÑANZAS DE GRADO SUPERIOR DE FORMACIÓN PROFESIONAL ESPECÍFICA Y EQUIVALENTES, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;7
2017;3;46;VALENCIA;10;ALBALAT DELS TARONGERS;54;ENSEÑANZAS UNIVERSITARIAS DE PRIMER CICLO Y EQUIVALENTES O PERSONAS QUE HAN APROBADO 3 CURSOS COMPLETOS DE UNA LICENCIATURA O CRÉDITOS EQUIVALENTES (DIPLOMADOS);1
2017;3;46;VALENCIA;10;ALBALAT DELS TARONGERS;55;ENSEÑANZAS UNIVERSITARIAS DE 1 ER Y 2º CICLO, DE SÓLO SEGUNDO CICLO Y EQUIVALENTES (LICENCIADOS);3
2017;3;46;VALENCIA;10;ALBALAT DELS TARONGERS;59;ENSEÑANZAS UNIVERSITARIAS DE GRADO;0
2017;3;46;VALENCIA;10;ALBALAT DELS TARONGERS;60;ENSEÑANZAS UNIVERSITARIAS OFICIALES DE MÁSTER;0
2017;3;46;VALENCIA;11;ALBERIC;11;ESTUDIOS PRIMARIOS INCOMPLETOS;19
2017;3;46;VALENCIA;11;ALBERIC;12;ESTUDIOS PRIMARIOS COMPLETOS;133
2017;3;46;VALENCIA;11;ALBERIC;21;PROGRAMAS PARA LA FORMACIÓN E INSERCIÓN LABORAL QUE NO PRECISAN DE UNA TITULACIÓN ACADÉMICA DE LA 1ª ETAPA DE SECUNDARIA PARA SU REALIZACIÓN (MÁS DE 300 HORAS).;6
2017;3;46;VALENCIA;11;ALBERIC;22;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA SIN TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;374
2017;3;46;VALENCIA;11;ALBERIC;23;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA CON TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;108
2017;3;46;VALENCIA;11;ALBERIC;31;PROGRAMAS PARA LA FORMACIÓN E INSERCIÓN LABORAL QUE PRECISAN DE UNA TITULACIÓN DE ESTUDIOS SECUNDARIOS DE PRIMERA ETAPA PARA SU REALIZACIÓN (MÁS DE 300 HORAS).;0
2017;3;46;VALENCIA;11;ALBERIC;32;ENSEÑANZAS DE BACHILLERATO;28
2017;3;46;VALENCIA;11;ALBERIC;33;ENSEÑANZAS DE GRADO MEDIO DE FORMACIÓN PROFESIONAL ESPECÍFICA, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;51
2017;3;46;VALENCIA;11;ALBERIC;51;ENSEÑANZAS DE GRADO SUPERIOR DE FORMACIÓN PROFESIONAL ESPECÍFICA Y EQUIVALENTES, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;33
2017;3;46;VALENCIA;11;ALBERIC;54;ENSEÑANZAS UNIVERSITARIAS DE PRIMER CICLO Y EQUIVALENTES O PERSONAS QUE HAN APROBADO 3 CURSOS COMPLETOS DE UNA LICENCIATURA O CRÉDITOS EQUIVALENTES (DIPLOMADOS);19
2017;3;46;VALENCIA;11;ALBERIC;55;ENSEÑANZAS UNIVERSITARIAS DE 1 ER Y 2º CICLO, DE SÓLO SEGUNDO CICLO Y EQUIVALENTES (LICENCIADOS);12
2017;3;46;VALENCIA;11;ALBERIC;59;ENSEÑANZAS UNIVERSITARIAS DE GRADO;3
2017;3;46;VALENCIA;11;ALBERIC;60;ENSEÑANZAS UNIVERSITARIAS OFICIALES DE MÁSTER;4
2017;3;46;VALENCIA;11;ALBERIC;80;SIN ESTUDIOS;5
2017;3;46;VALENCIA;12;ALBORACHE;22;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA SIN TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;42
2017;3;46;VALENCIA;12;ALBORACHE;23;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA CON TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;18
2017;3;46;VALENCIA;12;ALBORACHE;32;ENSEÑANZAS DE BACHILLERATO;2
2017;3;46;VALENCIA;12;ALBORACHE;33;ENSEÑANZAS DE GRADO MEDIO DE FORMACIÓN PROFESIONAL ESPECÍFICA, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;6
2017;3;46;VALENCIA;12;ALBORACHE;51;ENSEÑANZAS DE GRADO SUPERIOR DE FORMACIÓN PROFESIONAL ESPECÍFICA Y EQUIVALENTES, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;8
2017;3;46;VALENCIA;12;ALBORACHE;54;ENSEÑANZAS UNIVERSITARIAS DE PRIMER CICLO Y EQUIVALENTES O PERSONAS QUE HAN APROBADO 3 CURSOS COMPLETOS DE UNA LICENCIATURA O CRÉDITOS EQUIVALENTES (DIPLOMADOS);1
2017;3;46;VALENCIA;12;ALBORACHE;55;ENSEÑANZAS UNIVERSITARIAS DE 1 ER Y 2º CICLO, DE SÓLO SEGUNDO CICLO Y EQUIVALENTES (LICENCIADOS);4
2017;3;46;VALENCIA;13;ALBORAYA;11;ESTUDIOS PRIMARIOS INCOMPLETOS;11
2017;3;46;VALENCIA;13;ALBORAYA;12;ESTUDIOS PRIMARIOS COMPLETOS;29
2017;3;46;VALENCIA;13;ALBORAYA;21;PROGRAMAS PARA LA FORMACIÓN E INSERCIÓN LABORAL QUE NO PRECISAN DE UNA TITULACIÓN ACADÉMICA DE LA 1ª ETAPA DE SECUNDARIA PARA SU REALIZACIÓN (MÁS DE 300 HORAS).;4
2017;3;46;VALENCIA;13;ALBORAYA;22;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA SIN TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;521
2017;3;46;VALENCIA;13;ALBORAYA;23;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA CON TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;245
2017;3;46;VALENCIA;13;ALBORAYA;32;ENSEÑANZAS DE BACHILLERATO;130
2017;3;46;VALENCIA;13;ALBORAYA;33;ENSEÑANZAS DE GRADO MEDIO DE FORMACIÓN PROFESIONAL ESPECÍFICA, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;109
2017;3;46;VALENCIA;13;ALBORAYA;34;ENSEÑANZAS DE GRADO MEDIO DE MÚSICA Y DANZA;2
2017;3;46;VALENCIA;13;ALBORAYA;41;ENSEÑANZAS PARA LA FORMACIÓN E INSERCIÓN LABORAL QUE PRECISAN DE UNA TITULACIÓN DE ESTUDIOS SECUNDARIOS DE 2ª ETAPA PARA SU REALIZACIÓN (MÁS DE 300 HORAS).;2
2017;3;46;VALENCIA;13;ALBORAYA;51;ENSEÑANZAS DE GRADO SUPERIOR DE FORMACIÓN PROFESIONAL ESPECÍFICA Y EQUIVALENTES, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;103
2017;3;46;VALENCIA;13;ALBORAYA;54;ENSEÑANZAS UNIVERSITARIAS DE PRIMER CICLO Y EQUIVALENTES O PERSONAS QUE HAN APROBADO 3 CURSOS COMPLETOS DE UNA LICENCIATURA O CRÉDITOS EQUIVALENTES (DIPLOMADOS);78
2017;3;46;VALENCIA;13;ALBORAYA;55;ENSEÑANZAS UNIVERSITARIAS DE 1 ER Y 2º CICLO, DE SÓLO SEGUNDO CICLO Y EQUIVALENTES (LICENCIADOS);99
2017;3;46;VALENCIA;13;ALBORAYA;56;ESTUDIOS OFICIALES DE ESPECIALIZACIÓN PROFESIONAL.;3
2017;3;46;VALENCIA;13;ALBORAYA;59;ENSEÑANZAS UNIVERSITARIAS DE GRADO;11
2017;3;46;VALENCIA;13;ALBORAYA;60;ENSEÑANZAS UNIVERSITARIAS OFICIALES DE MÁSTER;16
2017;3;46;VALENCIA;13;ALBORAYA;61;DOCTORADO UNIVERSITARIO.;3
2017;3;46;VALENCIA;13;ALBORAYA;80;SIN ESTUDIOS;5
2017;3;46;VALENCIA;14;ALBUIXECH;11;ESTUDIOS PRIMARIOS INCOMPLETOS;8
2017;3;46;VALENCIA;14;ALBUIXECH;12;ESTUDIOS PRIMARIOS COMPLETOS;5
2017;3;46;VALENCIA;14;ALBUIXECH;21;PROGRAMAS PARA LA FORMACIÓN E INSERCIÓN LABORAL QUE NO PRECISAN DE UNA TITULACIÓN ACADÉMICA DE LA 1ª ETAPA DE SECUNDARIA PARA SU REALIZACIÓN (MÁS DE 300 HORAS).;0
2017;3;46;VALENCIA;14;ALBUIXECH;22;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA SIN TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;142
2017;3;46;VALENCIA;14;ALBUIXECH;23;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA CON TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;61
2017;3;46;VALENCIA;14;ALBUIXECH;31;PROGRAMAS PARA LA FORMACIÓN E INSERCIÓN LABORAL QUE PRECISAN DE UNA TITULACIÓN DE ESTUDIOS SECUNDARIOS DE PRIMERA ETAPA PARA SU REALIZACIÓN (MÁS DE 300 HORAS).;2
2017;3;46;VALENCIA;14;ALBUIXECH;32;ENSEÑANZAS DE BACHILLERATO;18
2017;3;46;VALENCIA;14;ALBUIXECH;33;ENSEÑANZAS DE GRADO MEDIO DE FORMACIÓN PROFESIONAL ESPECÍFICA, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;22
2017;3;46;VALENCIA;14;ALBUIXECH;41;ENSEÑANZAS PARA LA FORMACIÓN E INSERCIÓN LABORAL QUE PRECISAN DE UNA TITULACIÓN DE ESTUDIOS SECUNDARIOS DE 2ª ETAPA PARA SU REALIZACIÓN (MÁS DE 300 HORAS).;0
2017;3;46;VALENCIA;14;ALBUIXECH;51;ENSEÑANZAS DE GRADO SUPERIOR DE FORMACIÓN PROFESIONAL ESPECÍFICA Y EQUIVALENTES, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;16
2017;3;46;VALENCIA;14;ALBUIXECH;54;ENSEÑANZAS UNIVERSITARIAS DE PRIMER CICLO Y EQUIVALENTES O PERSONAS QUE HAN APROBADO 3 CURSOS COMPLETOS DE UNA LICENCIATURA O CRÉDITOS EQUIVALENTES (DIPLOMADOS);8
2017;3;46;VALENCIA;14;ALBUIXECH;55;ENSEÑANZAS UNIVERSITARIAS DE 1 ER Y 2º CICLO, DE SÓLO SEGUNDO CICLO Y EQUIVALENTES (LICENCIADOS);11
2017;3;46;VALENCIA;14;ALBUIXECH;59;ENSEÑANZAS UNIVERSITARIAS DE GRADO;3
2017;3;46;VALENCIA;14;ALBUIXECH;60;ENSEÑANZAS UNIVERSITARIAS OFICIALES DE MÁSTER;2
2017;3;46;VALENCIA;14;ALBUIXECH;61;DOCTORADO UNIVERSITARIO.;1
2017;3;46;VALENCIA;14;ALBUIXECH;80;SIN ESTUDIOS;6
2017;3;46;VALENCIA;15;ALCASSER;11;ESTUDIOS PRIMARIOS INCOMPLETOS;19
2017;3;46;VALENCIA;15;ALCASSER;12;ESTUDIOS PRIMARIOS COMPLETOS;23
2017;3;46;VALENCIA;15;ALCASSER;21;PROGRAMAS PARA LA FORMACIÓN E INSERCIÓN LABORAL QUE NO PRECISAN DE UNA TITULACIÓN ACADÉMICA DE LA 1ª ETAPA DE SECUNDARIA PARA SU REALIZACIÓN (MÁS DE 300 HORAS).;3
2017;3;46;VALENCIA;15;ALCASSER;22;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA SIN TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;320
2017;3;46;VALENCIA;15;ALCASSER;23;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA CON TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;181
2017;3;46;VALENCIA;15;ALCASSER;32;ENSEÑANZAS DE BACHILLERATO;41
2017;3;46;VALENCIA;15;ALCASSER;33;ENSEÑANZAS DE GRADO MEDIO DE FORMACIÓN PROFESIONAL ESPECÍFICA, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;56
2017;3;46;VALENCIA;15;ALCASSER;51;ENSEÑANZAS DE GRADO SUPERIOR DE FORMACIÓN PROFESIONAL ESPECÍFICA Y EQUIVALENTES, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;46
2017;3;46;VALENCIA;15;ALCASSER;54;ENSEÑANZAS UNIVERSITARIAS DE PRIMER CICLO Y EQUIVALENTES O PERSONAS QUE HAN APROBADO 3 CURSOS COMPLETOS DE UNA LICENCIATURA O CRÉDITOS EQUIVALENTES (DIPLOMADOS);15
2017;3;46;VALENCIA;15;ALCASSER;55;ENSEÑANZAS UNIVERSITARIAS DE 1 ER Y 2º CICLO, DE SÓLO SEGUNDO CICLO Y EQUIVALENTES (LICENCIADOS);31
2017;3;46;VALENCIA;15;ALCASSER;56;ESTUDIOS OFICIALES DE ESPECIALIZACIÓN PROFESIONAL.;1
2017;3;46;VALENCIA;15;ALCASSER;59;ENSEÑANZAS UNIVERSITARIAS DE GRADO;5
2017;3;46;VALENCIA;15;ALCASSER;60;ENSEÑANZAS UNIVERSITARIAS OFICIALES DE MÁSTER;3
2017;3;46;VALENCIA;15;ALCASSER;61;DOCTORADO UNIVERSITARIO.;1
2017;3;46;VALENCIA;15;ALCASSER;80;SIN ESTUDIOS;8
2017;3;46;VALENCIA;16;ALCANTERA DE XUQUER;11;ESTUDIOS PRIMARIOS INCOMPLETOS;0
2017;3;46;VALENCIA;16;ALCANTERA DE XUQUER;12;ESTUDIOS PRIMARIOS COMPLETOS;1
2017;3;46;VALENCIA;16;ALCANTERA DE XUQUER;22;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA SIN TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;38
2017;3;46;VALENCIA;16;ALCANTERA DE XUQUER;23;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA CON TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;15
2017;3;46;VALENCIA;16;ALCANTERA DE XUQUER;32;ENSEÑANZAS DE BACHILLERATO;6
2017;3;46;VALENCIA;16;ALCANTERA DE XUQUER;33;ENSEÑANZAS DE GRADO MEDIO DE FORMACIÓN PROFESIONAL ESPECÍFICA, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;2
2017;3;46;VALENCIA;16;ALCANTERA DE XUQUER;34;ENSEÑANZAS DE GRADO MEDIO DE MÚSICA Y DANZA;0
2017;3;46;VALENCIA;16;ALCANTERA DE XUQUER;51;ENSEÑANZAS DE GRADO SUPERIOR DE FORMACIÓN PROFESIONAL ESPECÍFICA Y EQUIVALENTES, ARTES PLÁSTICAS Y DISEÑO Y DEPORTIVAS.;1
2017;3;46;VALENCIA;16;ALCANTERA DE XUQUER;54;ENSEÑANZAS UNIVERSITARIAS DE PRIMER CICLO Y EQUIVALENTES O PERSONAS QUE HAN APROBADO 3 CURSOS COMPLETOS DE UNA LICENCIATURA O CRÉDITOS EQUIVALENTES (DIPLOMADOS);3
2017;3;46;VALENCIA;16;ALCANTERA DE XUQUER;55;ENSEÑANZAS UNIVERSITARIAS DE 1 ER Y 2º CICLO, DE SÓLO SEGUNDO CICLO Y EQUIVALENTES (LICENCIADOS);1
2017;3;46;VALENCIA;16;ALCANTERA DE XUQUER;59;ENSEÑANZAS UNIVERSITARIAS DE GRADO;0
2017;3;46;VALENCIA;16;ALCANTERA DE XUQUER;80;SIN ESTUDIOS;1
2017;3;46;VALENCIA;17;ALZIRA;11;ESTUDIOS PRIMARIOS INCOMPLETOS;35
2017;3;46;VALENCIA;17;ALZIRA;12;ESTUDIOS PRIMARIOS COMPLETOS;28
2017;3;46;VALENCIA;17;ALZIRA;21;PROGRAMAS PARA LA FORMACIÓN E INSERCIÓN LABORAL QUE NO PRECISAN DE UNA TITULACIÓN ACADÉMICA DE LA 1ª ETAPA DE SECUNDARIA PARA SU REALIZACIÓN (MÁS DE 300 HORAS).;6
2017;3;46;VALENCIA;17;ALZIRA;22;PRIMERA ETAPA DE EDUCACIÓN SECUNDARIA SIN TÍTULO DE GRADUADO ESCOLAR O EQUIVALENTE.;2310
